ID,cuis
ROCO_35056,C0751438
ROCO_35057,C0817096;C0412555
ROCO_35061,C1553386;C1837463;C0376152;C1546708
ROCO_35062,C0751437;C3891555;C4255126;C0002978;C1548816;C0018787
ROCO_35063,C0700124;C0687028;C1322279;C1550227
ROCO_35065,C1306645;C1548003;C1962945;C1561543;C0043299;C1553386
ROCO_35066,C2242558;C1551379;C0374082;C0700185;C0333581
ROCO_35068,C4300092;C0040395;C0024947;C0034579;C0004454;C1837463;C0376152;C1546708;C0040405;C0262950
ROCO_35069,C0015726;C1507248;C1261259;C0423899;C0376152;C0607422;C0009924;C1546708;C1837463;C0771936
ROCO_35070,C0015726;C0034579;C0040395;C1552858;C0423899;C0015252;C0007876;C1261259;C0441633;C0728940;C0040405;C4300092
ROCO_35071,C0015726;C1306645;C0772294;C1261259;C0423899;C0043299;C0817096;C0221198
ROCO_35072,C0015811
ROCO_35074,C1507248;C0009924
ROCO_35075,C1322279;C0687028;C0700124;C0412555;C0041618;C1550227;C0751438
ROCO_35077,C0015726;C1261259;C1507248;C0002978;C0423899;C0018787;C0009924;C0003842
ROCO_35078,C0015726;C1261259;C0423899;C0002978;C1548816;C4255126;C3244072;C3891555
ROCO_35079,C0015726;C0043299;C1261259;C0423899;C0018787;C1306645;C0817096
ROCO_35082,C0005847
ROCO_35083,C0015726;C0221874;C0015252;C0007876;C1552858;C0728940;C0423899;C0042449;C0003483;C1261259;C0412555;C0041618;C0005847;C0000726
ROCO_35084,C0040405;C0441633;C0034579;C0040395
ROCO_35086,C0030797
ROCO_35087,C0040395
ROCO_35088,C1963113;C0016658
ROCO_35089,C0015726;C0751437;C1261259;C0423899;C1837463;C2355627;C0376152;C0018792;C0018827;C1546708
ROCO_35090,C1696103;C0772294;C1837463;C0376152;C1546708;C0221198;C0771936
ROCO_35091,C4300092;C1552858;C0040395;C0034579;C0015252;C1837463;C0007876;C0376152;C0000726;C0150312;C0441633;C0728940;C0040405;C1546708
ROCO_35092,C0040395;C0034579;C0441633;C0040405
ROCO_35094,C0441633
ROCO_35095,C1306645;C1962945;C1548003;C1561543;C0043299
ROCO_35096,C0015726;C1261259;C0423899;C0412555;C0041618
ROCO_35097,C0027530;C0728940;C1552858;C0015252;C0007876;C0015811
ROCO_35098,C1696103;C0205400;C1837463;C0018787;C0376152;C0000726;C0038351;C1546708
ROCO_35099,C0817096
ROCO_35100,C1306645;C0221874;C1962945;C1548003;C1561543;C0030797;C1837463;C0043299;C0015811;C1546708;C0771936
ROCO_35101,C0549207
ROCO_35102,C0015726;C1306645;C1962945;C1548003;C0772294;C1261259;C0423899;C0043299;C0221198
ROCO_35103,C0027651;C0412555;C0041618;C0205400
ROCO_35104,C0441633
ROCO_35105,C1963113;C0016658;C0441633
ROCO_35106,C1696103;C0412555;C0041618
ROCO_35107,C0002978;C0150312
ROCO_35109,C0231881
ROCO_35110,C2707265;C0042449;C1696103;C0018792;C0024109
ROCO_35111,C0013687;C0441633;C1546613
ROCO_35112,C0040395;C0034579;C1696103;C0376152;C1546708;C1837463;C0040405;C4300092
ROCO_35114,C0015726;C2707265;C0002978;C0040395;C4255126;C0034579;C0423899;C1548816;C3891555;C0024109;C1261259;C0040405;C4300092
ROCO_35115,C1561542;C0441633
ROCO_35116,C0013516;C1709311;C0183129;C2355627
ROCO_35117,C0040395;C0034579;C4300092;C0040405
ROCO_35118,C0015726;C2707265;C1261259;C0423899;C0024109;C0018827
ROCO_35119,C0015726;C1261259;C0423899;C0227665;C1837463;C0376152;C1546708;C0022646
ROCO_35120,C0935598;C0772294;C0412555;C0041618;C0376152;C0441633;C1837463;C0221198;C1546708;C0771936
ROCO_35121,C0027651;C0262950
ROCO_35122,C0040395;C0034579;C1837463;C0376152;C0000726;C1546708;C0040405;C4300092;C0771936
ROCO_35123,C1507248;C0009924;C0027651;C2985765
ROCO_35124,C0015726;C0751437;C4255126;C0002978;C0423899;C1548816;C0018787;C3891555
ROCO_35125,C0015726;C0027651;C1261259;C0423899;C0227665;C1837463;C1553386;C0376152;C1546708;C0441633;C0022646
ROCO_35126,C0441633;C0023884
ROCO_35127,C1696103
ROCO_35128,C0043299;C1306645;C1548003;C1561542
ROCO_35129,C1553386;C0817096
ROCO_35130,C0027530;C0040395;C0025066
ROCO_35132,C0751437;C1306645;C1962945;C1548003;C0043299
ROCO_35133,C1306645;C1962945;C0043299
ROCO_35134,C1306645;C1548003;C1962945;C1561542;C0043299
ROCO_35135,C0040395;C0027651;C0034579;C1696103;C0040405
ROCO_35136,C0040395;C0034579;C4300092;C0040405;C0262950
ROCO_35138,C1306645;C1962945;C1548003
ROCO_35139,C0772294;C0030797;C0441633;C0221198
ROCO_35141,C0028778;C0556030;C1837463;C0021853;C0376152;C1546708;C0771936
ROCO_35142,C0002978;C0772294;C1837463;C0376152;C0003842;C1546708;C0221198;C0771936
ROCO_35143,C0441633
ROCO_35144,C0015726;C1507248;C1261259;C0423899;C1837463;C0817096;C0376152;C0009924;C1546708;C0771936;C0003842
ROCO_35145,C0035139;C0817096
ROCO_35148,C0015726;C0607422;C1261259;C0423899;C0227665;C0771936;C0376152;C0150312;C1546708;C1837463;C0022646
ROCO_35149,C0015726;C0015252;C0007876;C0150312;C1552858;C0728940;C0423899;C1261259;C0005847
ROCO_35150,C0772294;C0221198
ROCO_35153,C0772294;C1837463;C0376152;C1546708;C0221198
ROCO_35154,C1696103;C0024109
ROCO_35155,C1696103;C1837463;C1546708;C0771936
ROCO_35156,C0376152;C0027651;C0079595;C0231881
ROCO_35157,C0011334
ROCO_35159,C3891555;C4255126;C0002978;C1548816
ROCO_35160,C0018787;C0751437
ROCO_35161,C0018787;C0002978;C1561543
ROCO_35162,C0015726;C1261259;C0042449;C0423899;C0041618;C3244072
ROCO_35163,C0772294
ROCO_35164,C0376495
ROCO_35166,C0231881
ROCO_35167,C0015811
ROCO_35168,C2242558;C1551379;C1837463;C0374082;C0376152;C0700185;C0333581;C1546708
ROCO_35169,C0687028;C2707265;C0024109;C1550227
ROCO_35170,C0015726;C0027651;C1261259;C0423899;C0227665
ROCO_35171,C0040395;C0935598;C0034579;C0751438;C1696103;C0040405;C4300092
ROCO_35173,C0015726;C1962945;C1548003;C0423899;C1261259;C1561542;C0043299;C1306645;C0000726
ROCO_35174,C0231881
ROCO_35180,C0935598;C1837463;C0376152;C1546708
ROCO_35183,C1561542;C0030797;C0607422
ROCO_35185,C0002978
ROCO_35186,C0042449;C1696103;C0771936;C0227665;C1837463;C0376152;C1546708;C0022646
ROCO_35187,C0772294;C0221198
ROCO_35188,C0027530;C0013604;C1561542;C0087111
ROCO_35189,C2242558;C1696103;C0030274;C1551379;C0374082;C0700185;C0333581
ROCO_35191,C0751437;C0013604;C0772294;C0205400;C0796494;C0221198
ROCO_35193,C0027651;C0022646
ROCO_35194,C1306645;C2707265;C1962945;C0043299;C0817096;C0024109;C1548003
ROCO_35195,C2707265;C0040395;C0034579;C0817096;C0024109;C0796494;C0040405
ROCO_35196,C0687028
ROCO_35197,C1696103;C0087111;C0376495;C0022646
ROCO_35198,C1837463;C1696103;C0935598;C0027651;C0227665;C0376152;C1546708;C0022646;C0771936
ROCO_35199,C0935598
ROCO_35200,C0040395;C0034579;C0000726;C0040405
ROCO_35201,C1553386
ROCO_35205,C0441633;C0040395
ROCO_35207,C0751437;C0024947;C0004454;C0150312
ROCO_35209,C0025066
ROCO_35210,C0011334;C1507248;C1696103;C1837463;C0376152;C0009924;C1546708;C0771936
ROCO_35212,C1962945;C1561542;C0043299;C1306645;C1548003
ROCO_35213,C0028778;C0034579;C0011334;C2242558;C0040405;C0004454;C4300092;C0205400;C0374082;C1551379;C0700185;C0040395;C0333581;C0441633
ROCO_35215,C1696103;C0006104
ROCO_35216,C0013687;C0015726;C1546613;C1962945;C1261259;C0423899;C0043299;C1306645;C0817096
ROCO_35218,C1696103;C0018792
ROCO_35219,C1507248;C0009924;C0027530
ROCO_35220,C0015726;C0772294;C1837463;C0221198;C0423899;C1546708;C0771936;C1696103;C1261259;C0006104;C0376152
ROCO_35221,C1963113;C0016658;C0030797;C0035139
ROCO_35224,C1696103;C0935598;C0030797
ROCO_35227,C0011334;C1507248;C0025066;C0009924
ROCO_35231,C1696103;C1837463;C0376152;C2985765;C1546708
ROCO_35232,C0015726;C0817096;C1837463;C0040405;C4300092;C0040395;C0024109;C0027530;C0034579;C0423899;C1546708;C0771936;C1696103;C0027651;C1261259
ROCO_35239,C1507248;C0009924
ROCO_35240,C0772294;C0221198
ROCO_35241,C0027651;C0030797
ROCO_35242,C1561542
ROCO_35243,C0228505;C0221874;C0412555;C0041618;C0376152;C1837463;C0441633;C1546708
ROCO_35244,C0015726;C3244072;C1696103;C1261259;C0423899;C0751438
ROCO_35248,C1709311;C1837463;C0376152;C1546708
ROCO_35249,C0043299;C1306645
ROCO_35250,C0441633;C1553386
ROCO_35251,C0015726;C0002978;C0042449;C1696103;C4255126;C0423899;C0027530;C1548816;C2707265;C0018792;C0024109;C1261259;C3891555
ROCO_35253,C0015726;C1261259;C0423899;C1837463;C0376152;C1546708
ROCO_35254,C0935598;C0003842
ROCO_35255,C4255126;C0002978;C3891555
ROCO_35256,C0817096;C0024109
ROCO_35257,C0015726;C0772294;C0817096;C1546708;C1837463;C0024109;C0221198;C0423899;C0441633;C0771936;C1261259;C0376152
ROCO_35259,C0556030;C0231519;C0240795
ROCO_35260,C0013604;C0040395;C0034579;C0021853;C0040405;C4300092
ROCO_35261,C0015726;C1306645;C1962945;C1261259;C0423899;C0043299
ROCO_35263,C1696103;C1837463;C0817096;C0376152;C1546708;C0441633
ROCO_35265,C0150312
ROCO_35267,C1696103;C0772294;C0000726;C0221198
ROCO_35269,C0013516;C1696103;C0002978;C0183129;C0018787
ROCO_35270,C0796494;C0441633;C0817096
ROCO_35271,C0028778;C3891555;C0042449;C4255126;C0002978;C1548816
ROCO_35272,C0015726;C0150312;C0005847;C0013604;C1837463;C0022646;C0030274;C0423899;C0030797;C1546708;C0771936;C1261259;C1696103;C0376152;C2985765
ROCO_35273,C0231519;C0240795;C0556030
ROCO_35274,C0028778;C0687028;C1550227
ROCO_35275,C0006104;C0441633
ROCO_35276,C0004454
ROCO_35277,C1507248;C1561542;C0009924;C0231881
ROCO_35278,C1507248;C0009924;C2985765
ROCO_35279,C0015726;C1552858;C0423899;C1261259;C0015252;C1507248;C0007876;C0009924;C0441633;C0728940
ROCO_35280,C0015726;C1261259
ROCO_35281,C0030274
ROCO_35282,C1837463;C0023884;C0376152;C1546708
ROCO_35284,C1552858;C0013604;C0015252;C0007876;C1696103;C0728940
ROCO_35287,C0221874;C0040395;C0034579;C0038351;C0441633;C0040405
ROCO_35289,C1306645;C1696103;C0043299;C1962945
ROCO_35290,C1306645;C1962945;C1548003;C0030797;C0043299;C0015811;C0000726;C1546708;C1837463;C0262950;C0771936
ROCO_35291,C0027651;C0751438;C0022646
ROCO_35292,C3244072;C0042449;C1837463;C0003842;C0441633;C1546708;C0771936
ROCO_35293,C1837463;C0376152;C1546708;C0771936
ROCO_35295,C0015726;C1261259;C0040395;C4300092;C1837463;C0034579;C0423899;C0030797;C0227665;C0376152;C0607422;C1546708;C0040405;C0022646
ROCO_35296,C0013516;C0183129
ROCO_35297,C0751437;C0041618
ROCO_35298,C0262950;C0376152
ROCO_35299,C0772294
ROCO_35300,C1552858;C0015252;C0007876;C0772294;C0728940;C0221198
ROCO_35301,C0772294;C0221198
ROCO_35302,C0028778
ROCO_35303,C0002978
ROCO_35305,C0772294;C0817096;C0024109;C0221198
ROCO_35308,C0817096
ROCO_35309,C0040395;C0034579;C0817096;C0040405
ROCO_35310,C0022646
ROCO_35311,C1306645;C1962945;C1548003;C0043299
ROCO_35313,C1546708;C0441633;C0376152;C0771936
ROCO_35314,C1552858;C0024947;C0015252;C0004454;C0007876;C0728940
ROCO_35315,C0015726;C1261259;C1553386;C0002978;C0423899;C0018787;C0003842
ROCO_35317,C0015726;C1261259;C0423899
ROCO_35320,C1837463;C0935598;C1546708;C0771936;C1696103;C0205400;C0376152
ROCO_35321,C0015726;C1261259;C0423899;C0412555;C0041618;C0772294;C0221198
ROCO_35323,C3891555;C0003483;C0002978;C1548816;C4255126
ROCO_35324,C1837463;C0376152;C0441633;C1546708
ROCO_35325,C1696103;C0772294;C0023884;C0221198
ROCO_35327,C1546708;C1837463;C0771936
ROCO_35328,C0015726;C1306645;C1962945;C1548003;C1261259;C0423899;C0043299
ROCO_35329,C0000726;C0030797;C0150312;C0022646
ROCO_35331,C0013604;C0262950;C0376152
ROCO_35332,C0015726;C0240795;C1696103;C0556030;C1261259;C0423899;C0231519;C0015811
ROCO_35333,C0013516;C1696103;C0183129;C0205400
ROCO_35334,C0013604
ROCO_35335,C0015726;C0013516;C1261259;C0423899;C0183129;C1507248;C0018792;C0009924
ROCO_35337,C1696103;C0772294;C0079595;C0231881;C0221198
ROCO_35338,C0817096
ROCO_35340,C0015726;C1837463;C0024109;C0423899;C1546708;C0771936;C2707265;C1696103;C1261259;C0376152
ROCO_35343,C0013516;C0003483;C0183129
ROCO_35346,C0015252;C0002978;C0772294;C0728940
ROCO_35347,C0412555;C0041618;C0003842
ROCO_35349,C0040395;C0034579;C0079595;C0040405
ROCO_35350,C1709311;C0030797;C0041618
ROCO_35352,C0003483;C1837463;C0025066;C0817096;C0376152;C1546708
ROCO_35353,C0013516;C0183129;C1837463;C0376152;C0018827;C1546708
ROCO_35354,C0231881
ROCO_35355,C3891555;C4255126;C0002978;C1548816;C0817096
ROCO_35356,C4300092;C0040395;C1507248;C0034579;C1837463;C0376152;C0000726;C0009924;C0441633;C0040405;C1546708;C0771936
ROCO_35357,C0376495;C0087111;C0441633
ROCO_35360,C1963113;C0016658
ROCO_35363,C0015726;C1306645;C1963113;C1261259;C1548003;C0016658;C0030797;C0043299;C0423899;C1962945
ROCO_35364,C0015726;C1261259;C0423899
ROCO_35365,C0751437
ROCO_35366,C0231519;C0240795;C1696103;C0556030;C0035139
ROCO_35367,C0015726;C1261259;C0423899;C1553386;C0002978;C0549207;C0771936;C3244072;C0376152;C1546708;C1837463
ROCO_35369,C0013516;C0003483;C0772294;C0183129;C0221198
ROCO_35370,C1553386
ROCO_35371,C0040395;C0221198;C0040405;C0034579;C0772294;C0817096;C0024109;C0796494;C4300092
ROCO_35373,C0441633
ROCO_35374,C1306645;C1962945;C1548003;C1837463;C0043299;C0376152;C1550227;C1546708
ROCO_35375,C1306645;C1963113;C0024947;C1962945;C1548003;C0016658;C0004454;C1837463;C0043299;C0376152;C1546708;C0771936
ROCO_35377,C0030797;C0035139
ROCO_35378,C1696103;C1553386;C0005847
ROCO_35379,C1837463;C0205400;C0038351;C0376152;C0000726;C1546708
ROCO_35380,C0221874;C0412555;C0041618
ROCO_35381,C0771936;C1837463;C0376152;C1546708
ROCO_35382,C0040395;C0034579;C0607422;C0441633;C0040405
ROCO_35383,C0015726;C1261259;C0423899
ROCO_35385,C1306645;C1962945;C1548003;C1837463;C0043299;C0376152;C1546708;C0771936
ROCO_35387,C0015726;C1261259;C0423899;C1550227;C0441633
ROCO_35389,C0030797
ROCO_35391,C0015726;C1261259;C0423899;C0018792
ROCO_35392,C1306645;C1962945;C1548003;C1561542;C0043299
ROCO_35396,C1837463;C0771936;C1546708;C1696103;C0376152;C0000726
ROCO_35397,C1507248;C0009924;C0607422
ROCO_35398,C0015726;C0042449;C1261259;C0423899;C0015811
ROCO_35399,C4300092;C1696103;C0935598;C0034579;C0030797;C0607422;C0040395;C0040405
ROCO_35401,C2242558;C1551379;C1837463;C0374082;C0376152;C0000726;C0700185;C0333581;C1546708
ROCO_35402,C0028778;C0021853;C0030797
ROCO_35403,C0687028;C1837463;C0376152;C1550227;C1546708
ROCO_35404,C0024947
ROCO_35405,C1552858;C1553386;C0015252;C0007876;C0728940
ROCO_35406,C0376152;C0028778;C1546708;C0771936;C0227665;C1837463;C0441633;C0022646
ROCO_35407,C0015726;C1261259;C0423899;C0227665;C0030797;C0376152;C2985765;C1546708;C1837463;C0022646
ROCO_35408,C1696103;C0027651;C0003842
ROCO_35410,C1837463;C0376152;C1546708
ROCO_35411,C0015726;C1709311;C1261259;C0040395;C1696103;C0034579;C0423899;C0817096;C0024109;C0796494;C0441633;C0040405
ROCO_35414,C0002978
ROCO_35415,C0015726;C0228505;C0027530;C1261259;C0423899;C1551379;C0041618;C0374082;C2242558;C0796494;C0700185;C0333581
ROCO_35416,C0728940;C0011334;C1696103;C1552858;C0015252;C0751438;C0231881
ROCO_35420,C1306645;C1696103;C0043299;C0038351;C0817096;C1548003
ROCO_35421,C1963113
ROCO_35422,C1561543;C0376495;C0087111;C0441633
ROCO_35423,C0043299;C1306645;C1548003;C1962945
ROCO_35424,C1507248;C0030274;C0009924
ROCO_35425,C0013516;C0183129
ROCO_35426,C0043299;C1306645;C1548003
ROCO_35428,C1561542
ROCO_35433,C0015726;C1261259;C0817096;C0042449;C0024109;C0423899;C3244072;C0376495
ROCO_35434,C1963113;C0016658;C0817096
ROCO_35435,C0015726;C0003483;C1261259;C0423899;C0018787
ROCO_35437,C1306645;C1962945;C1548003;C1561542;C0043299;C0262950
ROCO_35438,C0040395;C0034579;C0441633;C0040405;C4300092
ROCO_35439,C0034579
ROCO_35440,C1306645;C1962945;C1548003;C0043299;C0006104
ROCO_35441,C0817096
ROCO_35442,C0015726;C1261259;C0423899;C0024109;C0796494
ROCO_35443,C0015726;C0227665;C1837463;C0022646;C1507248;C0423899;C1546708;C0771936;C0042449;C1696103;C1261259;C0376152
ROCO_35446,C2242558;C0003483;C1551379;C0374082;C0700185;C0333581
ROCO_35447,C1696103
ROCO_35448,C0015726;C1261259;C0423899;C1550227;C0441633
ROCO_35451,C1837463;C0376152;C1546708;C0022646
ROCO_35452,C0030274;C0772294;C0221198
ROCO_35453,C1696103;C1837463;C0376152;C1546708
ROCO_35456,C0015726;C1696103;C0772294;C1261259;C0423899;C1507248;C0015811;C0009924;C0221198
ROCO_35457,C0687028;C0030274;C0412555;C0041618;C0038351;C1550227
ROCO_35459,C1507248;C0009924;C0003842
ROCO_35462,C0030797
ROCO_35465,C0006104
ROCO_35466,C0015726;C1561543;C0018827;C0028778;C0423899;C1261259;C0018787
ROCO_35467,C0441633;C0030797
ROCO_35468,C0221874;C0043299;C0035139;C1962945;C0013604;C1837463;C1548003;C0015811;C1546708;C0771936;C1696103;C1306645;C0376152
ROCO_35471,C0015726;C1696103;C1261259;C0423899
ROCO_35473,C0412555;C0000726
ROCO_35474,C0040395;C1709311;C0034579;C0040405
ROCO_35475,C0376495;C0087111;C0441633
ROCO_35476,C0817096
ROCO_35478,C1837463;C1553386;C0027651;C1546708;C0022646;C0771936
ROCO_35479,C0817096
ROCO_35481,C0018827;C0011334
ROCO_35482,C0015726;C0043299;C1962945;C1261259;C0423899;C1306645
ROCO_35483,C0015726;C0043299;C1962945;C1548003;C1261259;C0423899;C0025066;C1306645;C0817096
ROCO_35484,C1837463;C0018787;C0935598;C0038351;C0376152;C0441633;C1546708;C0771936
ROCO_35486,C0030797
ROCO_35487,C1561542;C1507248;C0376495;C1696103;C0009924
ROCO_35489,C0015726;C1261259;C1548003;C0423899;C0043299;C1306645
ROCO_35490,C1837463;C0376152;C1546708;C0771936
ROCO_35492,C0015726;C1261259;C0040395;C0034579;C0423899;C0227665;C4300092;C0441633;C0040405
ROCO_35493,C0013516;C0003483;C0771936;C0183129;C1837463;C1546708
ROCO_35496,C0038351
ROCO_35498,C1962945;C1963113;C1709311;C0016658;C1548003;C1550227;C0043299;C1306645
ROCO_35499,C0023884;C0412555
ROCO_35500,C1696103;C0030274;C0227665;C0022646
ROCO_35501,C0015726;C1261259;C0040395;C0034579;C0423899;C0796494;C0441633;C0040405
ROCO_35502,C0772294;C0030797;C1837463;C0376152;C1546708;C0221198;C0771936
ROCO_35503,C0015252;C1837463;C0376152;C1546708;C0728940
ROCO_35506,C1837463;C0376152;C0441633;C1546708;C0771936
ROCO_35507,C0013687;C1546613;C0024109;C0817096
ROCO_35508,C1306645;C1962945;C1548003;C0043299
ROCO_35510,C1696103
ROCO_35511,C1696103;C0412555;C0041618
ROCO_35512,C0042449;C0030274;C0027651;C2985765;C0441633;C0003842
ROCO_35514,C0030797
ROCO_35515,C0040395;C0024109;C0441633
ROCO_35517,C0441633
ROCO_35521,C0751437;C1709311;C0549207;C0751438;C1696103
ROCO_35522,C1837463;C0079595;C0376152;C1546708
ROCO_35523,C0015726;C0935598;C1261259;C0423899;C0796494
ROCO_35525,C1696103;C1837463;C0935598;C0376152;C1546708
ROCO_35526,C0772294;C0221198;C0262950
ROCO_35528,C1306645;C1962945;C0030797;C0043299
ROCO_35529,C1306645;C1962945;C1548003;C0043299;C1550227
ROCO_35530,C0240795;C0556030;C0231519;C1507248;C0009924
ROCO_35531,C0038351
ROCO_35532,C0015726;C0423899;C1261259;C0015811;C0018792
ROCO_35536,C1546708;C1837463;C0376152;C0441633
ROCO_35537,C0015726;C1261259;C0423899
ROCO_35538,C0011334
ROCO_35540,C0027651;C0423899
ROCO_35541,C0751438
ROCO_35543,C0040395;C1507248;C0034579;C1837463;C0021853;C0376152;C0607422;C0009924;C1546708;C0040405;C4300092;C0771936
ROCO_35544,C0038351
ROCO_35548,C0441633;C0000726
ROCO_35549,C0006104
ROCO_35550,C0030797
ROCO_35552,C0015726;C0042449;C1261259;C0423899;C0023884;C0376152;C1546708;C0751438;C1837463;C0771936
ROCO_35553,C4300092;C0040395;C0030274;C0027651;C0034579;C1837463;C0376152;C0000726;C1546708;C0040405
ROCO_35554,C0028778;C0021853;C0022646
ROCO_35555,C1962945;C1548003;C0549207;C0043299;C1306645
ROCO_35556,C2707265;C0040395;C0034579;C0817096;C0024109;C0018827;C0441633;C0040405
ROCO_35557,C0013604;C0040395;C4300092;C0034579;C0040405
ROCO_35559,C0412555;C0041618;C1696103
ROCO_35561,C1552858;C0040395;C0034579;C0015252;C0007876;C0441633;C0728940;C0040405;C4300092;C0003842
ROCO_35562,C1306645;C1962945;C0043299;C0817096
ROCO_35566,C0027651
ROCO_35572,C0751437
ROCO_35575,C1696103;C0771936;C0412555;C0041618;C0376152;C1546708;C1837463
ROCO_35576,C0751437;C0040395;C0034579;C0751438;C1550227;C0040405;C4300092
ROCO_35577,C0687028;C0030274;C0376495;C0087111;C1550227
ROCO_35579,C0043299;C2707265;C1548003;C1962945;C0018787;C1306645;C0817096;C0024109
ROCO_35580,C0015726;C1261259;C1962945;C1561543;C0423899;C0043299;C1306645
ROCO_35581,C0002978;C0018787
ROCO_35582,C0015726;C0040395;C0027651;C0423899;C0817096;C0024109;C0034579;C1261259;C0040405;C4300092
ROCO_35585,C0015726;C1696103;C0772294;C1261259;C0423899;C2355627;C0018827;C0441633
ROCO_35586,C1322279;C1696103;C0030274;C0700124;C0687028;C1550227
ROCO_35587,C1306645;C1962945;C0043299;C0000726
ROCO_35590,C0040395;C1507248;C0034579;C0038351;C0607422;C0009924;C0040405;C4300092
ROCO_35591,C1696103;C0027651;C0771936;C1837463;C0376152;C1546708
ROCO_35593,C1561542;C0935598;C1696103
ROCO_35594,C0015726;C1261259
ROCO_35596,C1507248;C0030797;C0376152;C0607422;C0009924;C0441633;C1837463;C1546708;C0771936
ROCO_35597,C0751437;C0027651;C1837463;C0376152;C1546708
ROCO_35599,C1553386
ROCO_35600,C0015726;C0042449;C0549207;C1261259;C0423899;C0018787;C0817096;C0015811;C0018792
ROCO_35601,C0079595
ROCO_35603,C3891555;C0040395;C4255126;C0002978;C1548816
ROCO_35604,C1507248;C0009924
ROCO_35606,C1306645;C2707265;C1962945;C0013604;C0043299;C0817096
ROCO_35608,C0015726;C1261259;C0423899;C0227665
ROCO_35610,C3891555;C4255126;C0002978;C1548816;C0006104;C0003842
ROCO_35612,C0027530;C3244072;C0040395;C0027651;C0034579;C0441633;C0040405;C4300092
ROCO_35615,C0751437
ROCO_35616,C0042449;C1507248;C0009924
ROCO_35618,C1507248;C0009924;C0441633
ROCO_35619,C1553386;C1696103;C0035139;C0023884
ROCO_35623,C1696103;C0412555
ROCO_35625,C3244072
ROCO_35627,C0022646
ROCO_35628,C0240795;C0556030;C0231519
ROCO_35629,C1507248;C0771936;C1837463;C0376152;C0607422;C0009924;C1546708
ROCO_35630,C0231519
ROCO_35631,C0006104
ROCO_35633,C1963113;C0441633
ROCO_35635,C0231881;C2985765
ROCO_35636,C0015726;C2707265;C1553386;C1261259;C0423899;C0024109
ROCO_35637,C0772294
ROCO_35642,C1696103
ROCO_35643,C1561542;C0817096;C0040405;C4300092;C0024109;C0040395;C1561543;C0034579;C2707265
ROCO_35644,C0040395;C4255126;C0034579;C1548816;C0002978;C3891555;C0040405
ROCO_35645,C4300092;C0034579;C0771936;C1837463;C0035139;C0079595;C0015811;C2985765;C0040395;C0040405;C1546708;C0003842
ROCO_35647,C1696103
ROCO_35648,C0079595;C0006104;C1696103
ROCO_35651,C1507248;C1696103;C0030797;C1837463;C0376152;C1546708;C0009924;C0231881;C0771936
ROCO_35652,C0040405;C0441633;C0034579;C0040395
